login_hour,typing_wpm,quiz_score,time_per_question_sec,session_duration_min,sessions_per_day,attempts_per_quiz,avg_gap_mins,device_type,browser,age_group,gender,ses_tier
8,42.72551889,81.77922597,34.51836665,23.98983341,1.641834362,1.298454239,2.517505112,iOS,In-App,16-18,female,low
18,61.27223277,83.02556756,38.32376621,41.5385086,2.930742247,1.517282492,1.833605369,Desktop,Safari,19-22,female,mid
21,67.02923779,93.62274128,35.63093833,24.18646935,2.815189749,1.617303496,1.689343987,iOS,Edge,16-18,male,mid
13,49.68201388,70.10101296,24.05224699,45.67448941,2.113866438,1.116855456,1.116257524,iOS,Edge,16-18,female,mid
19,26.61322784,86.63985298,34.68954491,38.66824903,2.657852198,1.835230137,2.970517516,Shared/Other,Chrome,19-22,female,low
19,62.19287499,61.41152648,19.35299684,29.19794109,2.572462735,1.478315873,2.447834228,Shared/Other,Safari,16-18,female,mid
12,28.38684877,79.5067891,33.35039231,33.26160577,1.439763027,1.023892842,0.535185365,iOS,In-App,13-15,female,low
16,34.84047971,82.62582552,29.08547515,33.74090434,3.810782203,1.820144563,0.569196819,iOS,Firefox,13-15,male,low
7,46.55388598,81.20938572,22.86686116,21.0016984,3.203823299,1.397140558,1.500727701,Shared/Other,Firefox,13-15,female,high
11,43.21952357,74.22926338,27.61093371,18.23880825,3.689908291,1.60025155,1.433811722,Desktop,Firefox,16-18,female,high
17,49.95905162,68.42259268,26.2006842,29.07151085,2.122074837,1.85546813,1.655981529,Android,Chrome,13-15,female,high
13,44.24556927,76.19321847,38.39094774,29.32285612,3.19298988,1.909472427,2.786869683,Desktop,Safari,16-18,female,high
19,34.49834442,70.01698925,27.39339826,25.99806906,1.408742252,1.262181371,1.344721403,iOS,Chrome,13-15,male,mid
14,36.84260643,73.64640787,26.30286883,22.95074979,3.126095294,1.304556416,1.706613931,Desktop,Edge,13-15,female,high
12,41.07495674,69.64948475,28.33326666,29.47457146,1.758352941,1.024543984,1.376848527,Desktop,Chrome,16-18,male,mid
18,72.23448175,83.9479962,30.25025321,39.67574308,1.061052641,1.226410488,2.4323482,Shared/Other,Edge,19-22,male,high
18,71.43160476,69.41211727,38.53007911,44.0166753,1.580218796,1.860780161,0.733827373,iOS,Edge,19-22,female,low
10,77.16533479,53.73241887,39.89895208,35.78612956,3.212747401,1.35329435,2.874432882,Shared/Other,Safari,19-22,female,mid
15,24.9142029,83.12075324,27.8921596,18.4612012,2.318360208,1.002413831,2.329855019,iOS,Chrome,13-15,female,mid
13,62.06299022,87.07667653,31.77061109,23.30422518,2.595555771,1.461853333,1.929830203,Android,In-App,16-18,female,high
17,42.14392739,92.2249928,28.32778193,23.59079421,1.108621319,1.603233467,1.970805125,Android,Chrome,13-15,female,low
20,45.03147154,66.62210376,20.78452114,38.03417074,3.060886259,1.195349482,0.524659588,Desktop,Safari,16-18,male,mid
10,78.19951906,62.09523551,32.89280529,39.66992197,3.828461928,1.492949622,1.009305978,Android,Chrome,19-22,male,mid
14,59.05797405,76.55213544,29.21800315,33.34466259,3.828353292,1.141548876,2.168353563,Shared/Other,In-App,16-18,female,low
18,68.78579376,79.36817376,30.10010129,52.62486954,2.347965554,1.552723171,2.473234805,iOS,Chrome,19-22,female,low
19,39.50840804,63.21676917,40.04954166,27.92901272,3.991783668,1.885938842,2.655641429,iOS,In-App,13-15,male,low
15,67.65972219,73.77500884,18.72277292,48.97377098,2.600362504,1.270423673,1.306739492,Desktop,Chrome,19-22,male,mid
9,54.77580709,88.1453006,27.39908655,27.48139321,3.539740036,1.264768438,1.96321011,iOS,In-App,16-18,male,low
21,63.848481,99.45743371,25.19404464,22.79450524,3.470636939,1.150179912,2.02293652,iOS,In-App,16-18,male,low
9,25.07925176,80.49969447,28.3485082,13.92897928,2.442410166,1.913503218,0.618624751,Shared/Other,Edge,13-15,female,low
15,70.834878,91.97079177,31.45231548,35.24435941,3.893964045,1.552693509,1.888369863,Shared/Other,Chrome,19-22,female,mid
11,47.37205331,80.14260658,34.72866829,30.25721068,3.400229171,1.846238048,2.950696848,Shared/Other,Firefox,16-18,male,mid
15,50.88955223,77.77886657,34.62192849,36.092613,2.53489,1.23288836,2.474008893,Desktop,In-App,19-22,male,mid
12,43.81129472,61.62720377,27.44512965,31.3635568,2.331040956,1.94680995,0.897393154,Android,Chrome,16-18,female,high
7,29.1857793,53.87472484,27.06618759,26.75462734,2.301644543,1.174818553,1.099618137,Shared/Other,Safari,13-15,male,low
8,46.37159941,64.9524577,33.47412334,22.4818882,1.963681109,1.611040949,2.472476347,Shared/Other,Safari,16-18,male,mid
15,72.3060078,82.94441109,29.35230129,48.71798821,1.615299705,1.694036474,2.118980195,Shared/Other,Safari,19-22,male,low
16,51.86395305,97.75315439,31.01269392,15.85747398,2.985571836,1.123381032,1.28721241,Desktop,Chrome,16-18,female,mid
12,49.49207297,74.79063051,38.7811979,33.10060891,1.011419933,1.666610118,2.549350214,iOS,Chrome,16-18,female,low
21,46.16935343,82.53746887,34.80165232,50.60442956,2.316967,1.381173933,2.703386668,Android,Firefox,19-22,female,low
8,46.81537227,73.9631903,31.97270288,36.45815377,3.126150892,1.598382972,0.607437929,Desktop,Firefox,16-18,male,high
20,40.96447803,97.92259498,31.36519853,32.03996332,3.184880464,1.820801856,2.683005548,iOS,Safari,16-18,female,low
12,75.56629038,76.95866951,32.64056024,42.9616756,3.224599926,1.222257121,1.362490036,Desktop,Edge,19-22,female,mid
16,56.29602222,80.52493858,32.18525599,25.71574484,2.592829719,1.172951083,1.119845064,Desktop,Chrome,16-18,female,mid
18,33.05225936,100,39.28221158,26.30223262,2.576934591,1.111616814,2.925784147,Shared/Other,Firefox,16-18,female,low
8,55.02885922,62.65967748,30.94651929,41.28978061,3.868360718,1.708677344,1.435734402,Android,Safari,16-18,female,mid
13,40.30649481,86.52686006,39.3259103,23.61040368,2.864040209,1.007734132,0.892467707,Shared/Other,In-App,13-15,male,mid
21,32.25529729,86.65507892,34.12906322,22.52755358,2.824557878,1.797637187,2.857463048,Android,Safari,13-15,male,low
8,33.93315866,80.20325626,30.29058806,26.26880307,3.35211775,1.865959689,1.309604197,Shared/Other,Firefox,13-15,female,mid
16,40.00843192,65.97467645,37.82913951,29.91914792,2.408390207,1.134292901,2.128186415,Desktop,Chrome,16-18,female,mid
13,37.35955121,71.19608234,33.96217681,45.91210818,1.025641587,1.656676905,2.648379516,iOS,Edge,19-22,female,mid
22,48.18689379,75.16660899,24.16278307,31.13677241,3.714264047,1.605819341,1.030893969,Shared/Other,Safari,16-18,female,mid
16,60.1307694,96.69216685,28.02743279,21.52896519,1.769788731,1.943767395,2.117115246,Shared/Other,Edge,13-15,female,mid
11,44.84228557,86.58952148,22.17561483,18.76309366,1.237232885,1.159434578,2.941131725,Desktop,Edge,13-15,male,high
15,49.9230769,86.79974692,30.30266989,37.31068774,2.037192231,1.477481496,0.770815227,Shared/Other,Chrome,16-18,male,low
8,60.9430799,72.94088987,28.88519771,28.8483648,2.98964017,1.729171183,2.139333742,Desktop,Firefox,16-18,male,mid
13,66.63158195,74.54756039,21.58282829,35.86389094,1.149344668,1.531670258,0.748657995,iOS,Chrome,16-18,female,low
17,34.63497858,81.39936514,30.28243122,35.1832681,2.167540033,1.003322889,0.549364099,Desktop,Safari,16-18,male,low
22,74.05317056,79.97875199,24.77213526,31.42661621,3.370579592,1.93360452,2.679493729,Shared/Other,Edge,19-22,female,mid
20,42.89811564,96.42209147,28.32842485,24.42748937,1.788584816,1.232347882,1.099799132,Shared/Other,Chrome,19-22,male,mid
15,48.74255081,73.26310429,22.8637016,45.24756704,1.474819099,1.98882384,2.432531238,iOS,Chrome,19-22,female,mid
20,40.05645119,88.06558313,21.96236512,24.01499684,2.186363351,1.235131978,1.574807982,Android,In-App,16-18,male,mid
13,63.30345518,77.76949801,31.113759,45.67086977,3.16847078,1.483450361,2.895238209,Desktop,Safari,19-22,male,mid
20,54.40139166,91.5929644,31.84519991,26.26934679,1.987725507,1.636284947,2.942320453,Shared/Other,Chrome,16-18,male,high
14,75.1246324,90.03883345,25.1226226,26.46697501,1.552065983,1.551667201,1.024696195,Desktop,In-App,19-22,female,low
9,55.73419733,83.81041819,29.95572796,31.06071084,1.498886952,1.024163261,1.457795305,Shared/Other,In-App,16-18,female,low
18,33.04258785,77.11513287,27.86575299,18.35299433,1.003522933,1.74081761,0.980829305,Desktop,Edge,13-15,female,low
13,35.25242217,82.45933669,34.22040815,35.10714937,3.112829597,1.689900956,1.788489993,Android,Edge,13-15,male,mid
11,51.51719056,65.58879013,32.40052444,22.20232922,1.262031029,1.820150275,1.933315568,Desktop,Edge,16-18,female,high
18,77.15768937,84.72994726,30.87976521,31.77078954,2.893281239,1.935148727,1.560083841,Android,Chrome,16-18,female,low
12,58.16542722,63.93628978,30.23174811,24.40743611,2.737897038,1.961284894,2.373494445,Android,Chrome,19-22,female,mid
16,47.28247577,76.27527924,27.74856198,36.19171245,3.353758236,1.790399082,1.711173691,iOS,Safari,16-18,male,mid
15,33.31078286,65.75815011,24.97819731,23.85693494,3.46739291,1.427713491,1.425560484,Android,Chrome,13-15,male,low
15,46.35854638,75.13140757,29.0673215,31.81631162,2.771203679,1.874791338,1.026843175,iOS,In-App,16-18,female,mid
20,82.09189584,75.79850343,27.98623432,30.71064926,1.271009585,1.324524007,1.874454782,Desktop,Chrome,19-22,male,mid
15,22.96156063,64.85989754,23.53320668,20.86748409,1.903656651,1.284227048,2.233554181,Shared/Other,Safari,13-15,male,low
13,40.15684146,77.95660896,20.82015967,21.11178069,1.688083019,1.518887947,2.280205905,Desktop,In-App,13-15,male,mid
15,27.13887883,66.85231911,30.89197297,19.84849377,1.523371488,1.915214226,1.646777546,Shared/Other,Firefox,13-15,male,low
22,54.4310718,83.47546989,26.61429489,44.22754206,1.149398329,1.548063377,1.393372848,Shared/Other,Edge,19-22,female,low
8,40.90497798,71.80000174,30.99901611,41.11777037,2.560537227,1.689579894,0.681805621,Android,In-App,16-18,female,mid
11,45.33583658,88.92311073,31.16739164,13.51463466,3.806871509,1.571058039,0.772967422,Shared/Other,Chrome,13-15,male,low
19,79.47220432,75.26685397,39.10867121,39.55136502,3.818898689,1.575199805,1.77874108,Shared/Other,Safari,19-22,female,low
19,33.88310813,77.89143801,29.79725823,35.4447787,1.152827766,1.767968414,0.560038256,iOS,Firefox,16-18,female,mid
20,55.52946681,67.09903551,28.32590046,38.50391184,1.04055716,1.001396209,1.064762349,Android,Chrome,19-22,male,high
12,47.35501329,76.05467743,34.05557503,27.15413706,3.102283904,1.387078763,0.805728694,Android,Edge,16-18,female,low
12,51.55984099,77.17556747,31.89725113,59.42418505,2.526320623,1.417501408,1.107319276,Desktop,Edge,19-22,male,mid
11,46.60631231,61.87141392,29.06107796,28.23143915,3.946082236,1.791354155,1.946282653,iOS,Chrome,13-15,male,mid
8,45.74012491,67.91200374,39.55994119,30.9202464,2.622028712,1.282726197,1.617119791,iOS,Safari,13-15,female,high
20,57.41460276,71.71478682,37.74174308,26.10658335,2.673224152,1.701706584,1.472438937,Android,Chrome,19-22,female,mid
12,21.84495624,66.16870041,30.07949648,28.08604166,2.717015105,1.155380958,2.540638285,Desktop,In-App,13-15,female,mid
10,48.26796139,75.90371557,30.64370288,33.44816162,1.270912772,1.220731071,2.782838028,iOS,In-App,16-18,male,mid
10,54.68858336,67.44994888,17.25757553,25.66895508,1.298602787,1.790906865,1.442659472,Android,Edge,13-15,female,mid
22,52.97387155,79.54686892,31.92618309,22.20601543,3.4561162,1.896626335,0.855893444,Desktop,Firefox,16-18,female,mid
16,34.1443804,82.62356351,25.58279044,28.13227305,2.555115922,1.047894352,2.594912615,Shared/Other,Edge,13-15,male,low
22,52.00603185,82.82572895,29.87286251,27.31325614,1.730809252,1.652884649,2.925720626,iOS,In-App,16-18,male,high
16,37.3954563,93.16855658,38.0468382,42.00238081,3.534912629,1.524319636,1.054454884,Android,Chrome,16-18,male,high
18,54.73784953,72.01495494,30.13482943,28.19237273,3.784678272,1.524262106,0.591914981,iOS,Edge,19-22,male,high
22,85.46928284,78.71849295,31.45675552,42.91891779,2.901841131,1.721576372,1.159623844,Android,Edge,19-22,male,mid
22,46.72554802,70.6882084,30.20955167,43.35867752,1.592180778,1.281026505,1.681525178,Shared/Other,In-App,19-22,female,mid
14,86.93042119,87.46904534,25.59084531,43.91219021,1.733058678,1.392286262,1.484686654,iOS,Edge,19-22,female,high
16,89.12102855,66.06438057,25.09155458,40.56038822,1.187720198,1.540006585,0.545013019,Desktop,Chrome,19-22,female,high
18,60.27008922,84.78252418,41.18612537,42.94670633,2.304865397,1.7520088,2.11606282,Android,Chrome,19-22,female,mid
10,63.54682201,86.48549887,36.25269665,35.10290487,1.204387254,1.315184433,1.207530579,Android,Safari,19-22,female,low
19,46.77775014,85.93998057,28.22371083,28.25054611,1.112545741,1.639181219,1.508160458,Android,Firefox,16-18,female,high
9,45.53059842,92.91515732,35.75912356,24.29859333,3.594375275,1.062392457,2.882394293,Android,Edge,16-18,male,high
20,21.65489702,69.93561956,46.11464221,31.98946586,3.802190731,1.008844027,1.889743017,iOS,Firefox,13-15,male,mid
21,36.2705147,85.94286251,40.67528501,17.65982377,2.435154782,1.473604844,1.332330284,Android,In-App,13-15,female,mid
18,62.88723829,79.79798281,33.6997569,20.97045395,1.785676037,1.013826001,0.692049961,Android,Edge,16-18,male,mid
15,68.20036832,74.34612766,31.77328081,31.35573173,1.549522593,1.720295444,2.705480201,Android,Edge,16-18,female,low
12,47.7532202,69.7720783,22.53889135,24.90204606,1.759092856,1.082015384,1.312570246,Android,In-App,16-18,female,low
9,62.39159366,66.72433013,34.17218136,22.51189989,3.498747606,1.096607465,1.592802152,Android,Safari,16-18,male,high
21,34.96363904,71.70496649,33.5662734,22.95524656,2.245654217,1.984988702,0.541345252,iOS,Firefox,16-18,female,low
16,78.40497417,75.01765111,34.63359179,25.29722649,3.260134538,1.796813834,2.865961464,iOS,Safari,19-22,female,low
8,33.6433922,77.86364406,23.43615241,16.20077119,1.280407835,1.735767797,2.414257332,Android,Safari,13-15,male,low
10,56.43560813,58.39597181,26.52021487,27.90188451,1.773753455,1.652381688,0.909858374,Android,Safari,16-18,female,low
9,58.57676761,75.60436445,30.43588783,32.98449802,1.20537271,1.344078351,2.988845328,Desktop,Firefox,16-18,male,low
23,72.97912553,82.66950466,27.87340558,27.7742263,3.832139798,1.687618952,0.865196999,Desktop,Edge,19-22,female,mid
9,60.575104,70.28441005,30.68040674,18.87368518,2.911754352,1.097204995,2.285046952,Android,Safari,16-18,male,high
13,49.84552961,74.0178292,25.86822381,33.65391828,2.459484146,1.653512099,2.196220331,Android,Firefox,16-18,male,low
13,68.11822093,75.77476656,33.77829589,47.91321954,1.832994752,1.677590833,1.692995689,Shared/Other,Edge,19-22,male,low
14,61.10318956,88.74493654,30.63787764,54.24660074,1.757035622,1.84148954,1.892562852,Shared/Other,Safari,19-22,female,low
23,60.5777686,73.16458167,28.52493727,32.32229454,1.833475258,1.058701493,0.775786842,Desktop,Chrome,19-22,female,mid
19,55.73091745,77.16934314,33.53085254,36.78196194,1.076546913,1.381492072,2.24761994,Shared/Other,Firefox,19-22,female,high
18,48.24270704,62.01759415,29.08282986,35.79215759,3.560041715,1.522492832,1.915596727,iOS,Safari,16-18,male,mid
8,52.05402509,67.77008272,28.61877982,23.38398538,3.940992345,1.212228738,1.372824822,iOS,Firefox,16-18,male,mid
8,52.53039804,72.33159161,29.96433301,16.36543483,1.339988539,1.874765099,1.481063567,Desktop,Safari,16-18,female,mid
19,62.47795133,66.56343572,33.64462611,17.72562035,1.760223458,1.516295096,2.480534263,Android,Edge,16-18,male,mid
17,30.10315771,66.62421064,38.2845089,29.47580153,3.978389552,1.573621342,2.173997532,Desktop,In-App,13-15,male,mid
22,54.53785546,60.57698763,25.57728752,48.5280008,1.237686826,1.77096706,1.551137161,iOS,Firefox,19-22,female,low
11,64.95055058,78.81478639,24.29837738,58.07269966,1.294053498,1.293878891,1.993175655,Android,Safari,19-22,male,low
21,77.48222869,69.62709304,32.02007945,39.77509331,1.569015139,1.916940197,0.524322889,Android,In-App,19-22,male,high
20,72.8512473,53.58446856,33.87008255,35.28098741,1.120750843,1.821075364,2.0855411,iOS,Chrome,19-22,male,mid
15,30.50014236,72.69525868,37.26649094,32.06007995,3.219827841,1.548530542,1.536649217,Shared/Other,Chrome,13-15,female,mid
15,37.30283251,84.56312195,29.24387435,29.62940122,1.075439255,1.956597477,0.947807565,Shared/Other,Safari,13-15,male,mid
14,62.02593757,84.56659432,32.7304876,58.69050459,2.042176053,1.522465749,0.604476492,iOS,In-App,19-22,male,mid
21,54.23591908,72.29805663,32.38607074,29.48658984,1.669190383,1.056634398,0.701170695,Desktop,Edge,16-18,male,high
11,44.21687403,62.04029739,26.29156861,26.50553321,3.085007892,1.965239778,2.673438604,Shared/Other,In-App,16-18,male,mid
15,61.81064011,89.54003682,29.9098015,25.18590315,3.914988358,1.709291226,2.891799962,Shared/Other,Edge,16-18,female,mid
13,38.12395431,71.48653626,30.49774011,34.9053725,3.822240336,1.279622124,1.181331413,Shared/Other,In-App,16-18,male,mid
17,39.47095109,70.56515846,34.05172951,24.81354196,3.061140692,1.253695031,2.916174088,Desktop,Edge,13-15,female,mid
22,49.80250793,81.62333328,23.54984107,24.66219529,1.454256868,1.08192323,2.927136467,Desktop,Edge,16-18,male,high
16,58.79193657,76.06009851,31.18041571,40.85012975,2.126657816,1.38961235,0.726210204,Shared/Other,In-App,19-22,male,mid
20,61.6728464,89.37701307,30.41107392,34.29958956,1.805814946,1.439044026,0.931973011,iOS,Firefox,16-18,female,high
16,72.99529527,73.21481584,34.56781975,47.33615612,1.514371927,1.029686605,0.879587902,Android,In-App,19-22,male,mid
19,60.56497848,89.71642703,34.95878259,39.79523601,2.594877791,1.769645669,2.457751211,Shared/Other,Safari,19-22,male,mid
17,42.97104309,69.58757193,35.47907835,29.05459907,1.581846365,1.34183096,0.519312938,Android,Firefox,13-15,female,high
13,52.71956315,75.76675266,25.02927776,28.95654779,2.35377532,1.776443492,1.756595677,Desktop,Edge,13-15,female,mid
12,81.18501265,83.74354766,28.30185533,29.39888573,3.91254107,1.288520009,0.966573778,Desktop,Safari,19-22,female,mid
12,75.39040319,62.46359033,35.06520392,29.04002963,2.951146749,1.832976057,2.533756278,Desktop,Firefox,16-18,female,mid
11,39.6399756,87.59026191,29.1020831,30.11982702,3.738258424,1.205295429,1.640537025,Desktop,In-App,13-15,female,low
14,54.91356167,64.85470871,24.39464834,36.92519688,3.902195612,1.805152551,1.560356092,Shared/Other,Edge,16-18,female,high
11,30.02471141,77.16819293,28.3551673,31.02928862,2.729564449,1.019458158,1.014535517,Android,In-App,16-18,female,high
19,67.98909037,89.05530047,25.47379853,33.44041406,3.058295768,1.955079241,2.074946049,Android,Safari,19-22,female,mid
21,32.95788744,74.16509848,29.36773467,23.69296489,3.762254341,1.677654739,1.105601707,Android,Edge,13-15,male,high
15,27.66628718,63.61963059,23.9583038,20.53229907,1.381846756,1.986300177,2.952473092,Shared/Other,Safari,13-15,male,mid
14,31.94048514,53.26881171,26.34860233,22.02045116,2.655235365,1.183359681,1.931089736,Shared/Other,Edge,13-15,female,high
19,79.98964113,77.51870824,26.78307962,43.19533233,3.020764453,1.804389087,2.073911886,Android,In-App,19-22,male,mid
8,34.24558542,68.95515524,25.36795357,33.20348216,2.461589805,1.497249842,0.561833408,Desktop,In-App,13-15,male,mid
22,51.73880484,67.60103083,27.49218657,27.64102616,1.142387593,1.177014782,1.211270715,Android,Chrome,16-18,female,low
12,47.80779479,68.26142986,35.03498228,36.07397636,1.54357902,1.704514528,2.739695079,iOS,Firefox,13-15,female,high
10,52.09074752,79.05291075,28.90890503,35.83494691,2.099936798,1.009147371,1.980407532,iOS,Safari,16-18,male,mid
15,84.79410369,77.85127296,31.11754337,44.76400339,1.133709427,1.999075955,1.25161079,Android,Firefox,19-22,male,mid
21,45.22206855,68.29440661,33.90710767,27.79290186,3.151439102,1.117660881,2.26058792,iOS,Safari,16-18,male,mid
8,34.33246511,96.65014738,17.48727138,18.1073475,3.191933163,1.945992195,1.759368041,Desktop,Chrome,13-15,female,low
21,67.69956338,74.24152363,20.71471905,30.00235055,1.900693942,1.084059238,2.421458962,Android,Edge,19-22,female,mid
20,29.53310319,71.84668118,27.454635,25.47803461,3.435346028,1.055667789,1.209559087,Desktop,In-App,13-15,male,low
17,41.69934007,70.32502315,23.84587397,27.04128853,2.412369624,1.036671483,2.706414171,iOS,Edge,13-15,female,mid
14,51.1020738,80.77109013,30.30225049,30.19878256,3.385731935,1.080864704,2.260717488,Shared/Other,Chrome,16-18,male,low
15,59.50498143,80.73867241,30.57629128,34.14913753,1.40338993,1.719709499,0.592882878,Shared/Other,Firefox,16-18,male,mid
10,46.53112527,65.40577294,30.32010934,20.51272243,1.020695786,1.322424127,1.084669125,Android,Firefox,16-18,female,mid
21,49.67045276,59.8404102,33.75365038,22.41853206,2.437023588,1.816437849,0.58049494,iOS,In-App,16-18,female,mid
10,63.46408497,72.11760844,32.69173638,35.75822448,2.641296789,1.187160997,0.727140824,iOS,Edge,19-22,male,mid
9,45.47621533,76.7050758,31.38661189,19.16050672,2.77031959,1.230856516,1.186803446,iOS,Edge,16-18,male,mid
16,92.84733539,85.63368073,26.17211614,29.39520753,2.792851628,1.456039379,1.632428968,iOS,Firefox,19-22,female,low
9,70.31217288,83.06911505,25.0419705,27.38188133,3.52474229,1.470139209,2.284973189,iOS,Chrome,16-18,female,mid
17,55.68426888,81.49746001,24.94127479,35.2685372,3.738993593,1.57634207,2.758432169,Desktop,Firefox,19-22,male,low
21,32.06208494,77.52750555,26.42005667,22.95149487,1.6094059,1.651024502,1.568827797,Shared/Other,Firefox,13-15,male,mid
11,54.56390934,67.15723218,30.03687596,27.04091879,3.370875181,1.870766028,0.905992875,Android,Edge,16-18,male,high
8,37.53719968,75.24172488,27.84634115,26.80905519,1.231096293,1.326840937,2.938679931,Android,Chrome,13-15,female,mid
11,70.11819506,70.5860539,25.99820115,57.16729914,2.336211146,1.261085427,2.78968212,Android,In-App,19-22,male,mid
11,39.94430343,86.68268626,26.00541058,22.06951161,3.779952915,1.128383623,2.86770262,Shared/Other,In-App,13-15,male,high
12,49.15751115,62.50692729,34.49452991,26.05554649,2.004983598,1.23580218,2.95078408,Android,Safari,16-18,female,mid
19,61.01171906,67.10173164,29.49904802,42.12366964,3.840229614,1.072029905,1.976688276,Android,In-App,19-22,female,low
19,59.72414916,78.97731529,24.92524116,32.24951549,3.501967041,1.187515085,1.307617616,Desktop,Chrome,19-22,female,mid
17,42.67660662,92.31278077,35.44623892,13.54311537,2.676060201,1.61307203,2.718757881,Shared/Other,Firefox,13-15,female,low
21,42.92505179,72.74038273,30.76392686,37.75023484,1.908042248,1.025782259,2.364899384,iOS,In-App,16-18,female,mid
11,83.80614489,72.9280651,32.38214264,33.32989754,2.506825255,1.582606497,2.026199393,Android,Edge,16-18,male,mid
12,45.028263,86.79068426,38.5692908,44.46959758,3.121821644,1.018443356,2.590485543,Shared/Other,Safari,16-18,female,mid
8,43.81136708,61.61621551,22.49589154,36.92669292,1.55888559,1.511168728,2.413926609,Shared/Other,Chrome,16-18,female,mid
12,39.16688188,82.05675007,33.69585211,26.75710384,2.151116544,1.078369454,1.158800671,Shared/Other,In-App,13-15,female,low
21,31.9336554,86.81092653,32.91934663,33.86894309,2.32085582,1.23280568,2.789472874,Android,Edge,13-15,female,high
13,50.27589383,64.70839105,28.18258855,16.69521894,2.102351333,1.074973341,1.227297299,iOS,Safari,16-18,female,mid
19,80.28259217,81.71258798,40.33192033,34.65702101,3.337480421,1.041991432,0.70122041,Desktop,Safari,19-22,female,mid
13,26.93506944,72.04588064,23.10355386,29.88807657,3.703923256,1.990278771,2.378315762,iOS,Firefox,13-15,female,mid
15,74.46058035,65.42425912,33.10865663,39.83666249,2.713220623,1.560512924,2.914412397,Shared/Other,Chrome,19-22,female,high
12,26.10569221,63.84761367,18.8394906,30.51644476,1.8888086,1.127275518,1.50356166,Shared/Other,Chrome,13-15,female,low
14,67.84182633,74.96504608,37.02748625,43.80476247,2.420091443,1.104532831,1.744312652,iOS,Edge,19-22,female,high
15,38.29056813,75.27329265,31.09762332,27.6452702,1.811799935,1.317534189,2.875677942,Shared/Other,Edge,13-15,female,high
17,25.86496947,90.18112236,32.68410814,23.94177223,3.163908861,1.802964635,1.072124356,iOS,Edge,13-15,female,low
19,30.54578498,81.87665668,25.52069808,32.40580042,3.812009773,1.393602102,1.306153509,iOS,In-App,16-18,male,mid
11,65.10175697,52.81822118,38.06305185,38.01034136,2.432603084,1.741486568,0.585891087,Android,Safari,16-18,male,mid
18,50.83282903,73.65366835,31.23858123,25.50751324,1.355538913,1.53434955,0.611076062,Desktop,Edge,16-18,female,mid
10,22.25767538,65.8906627,29.43555525,24.48992476,2.077547708,1.154428766,2.80194734,Android,Chrome,13-15,female,mid
12,81.44514893,87.77280136,35.21845892,42.5402996,2.577966866,1.559031997,0.664733597,Shared/Other,In-App,19-22,male,mid
23,76.15039832,75.51814638,32.22565856,51.41843241,1.377710308,1.71309525,1.691969779,Desktop,Edge,19-22,female,high
15,54.48656711,77.13169693,27.86912437,33.64842723,2.993563677,1.992908379,2.286685552,Shared/Other,In-App,16-18,female,mid
15,44.36902542,75.31196506,32.34659698,35.04966911,2.815781037,1.581539765,1.664930988,Shared/Other,Firefox,19-22,female,mid
14,37.9793175,64.74482123,40.21230437,31.94876321,2.973258973,1.857914531,2.394967135,Android,Edge,13-15,male,mid
9,52.65026421,85.35186157,30.17580894,21.40535713,1.225005783,1.288520011,0.760317844,iOS,Chrome,16-18,female,high
10,33.57973551,49.48170891,31.98432318,23.84088414,1.335664771,1.04172046,2.02792784,iOS,Edge,13-15,female,low
16,40.8008214,77.52843772,27.55584773,25.64618881,3.245895431,1.422871195,1.215118992,Android,Chrome,13-15,male,mid
8,55.32547662,63.53878902,37.52632006,33.05959284,2.79395982,1.88035945,1.263700157,Android,In-App,16-18,male,low
14,65.22869748,67.04593214,30.75349352,35.16036537,3.897989279,1.617793204,2.128802452,Desktop,In-App,16-18,male,high
10,32.86319254,79.6740619,30.7655325,16.14865435,1.427341608,1.330330528,1.883317997,iOS,Safari,13-15,male,low
15,50.75439752,89.02770666,28.46321886,30.24228975,1.210108661,1.167979495,1.239527032,Shared/Other,Chrome,19-22,female,mid
18,47.02728347,82.20762245,18.82730194,30.92555581,3.291458863,1.243905091,0.75168502,iOS,Chrome,16-18,female,low
11,50.7642685,89.98997636,30.06149595,33.68393152,2.875365766,1.616846981,2.471896311,Android,Firefox,19-22,female,mid
16,58.58468181,75.58760443,34.69363828,21.71779039,1.498693075,1.655773377,1.317501306,Shared/Other,Firefox,16-18,male,high
7,43.51969292,81.53013338,21.96737893,21.21892871,3.899030618,1.994929485,2.086019243,iOS,Firefox,13-15,female,mid
19,29.8912418,98.79773839,34.60039597,43.44645004,3.67923406,1.876421562,2.543463003,Android,In-App,16-18,female,high
10,24.91611205,88.03374269,29.23961373,27.08762109,1.461509023,1.54818646,2.441478521,iOS,In-App,13-15,male,high
18,68.05400427,88.13132891,35.42246372,48.14937283,2.529186092,1.824910181,2.583519462,Shared/Other,Firefox,19-22,female,mid
21,62.14535262,69.90337436,29.82010006,46.0400841,1.578164567,1.693244992,0.779501508,iOS,Edge,19-22,female,mid
11,34.89268551,64.48929979,28.50576163,28.99118213,3.120387052,1.606631999,2.567670619,Desktop,Safari,13-15,female,mid
16,60.2705161,68.20359346,23.84895098,39.71821222,1.433770614,1.126015734,2.562668388,Shared/Other,Chrome,19-22,female,high
19,57.3687844,97.15660348,24.10470222,28.97779656,3.95717576,1.089608131,0.78490118,Desktop,Firefox,19-22,male,low
